heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
tempera_simulada,40,20,2,0,00,43,229,0,8
tempera_simulada,40,20,3,0,00,44,219,0,8
tempera_simulada,40,20,4,0,00,44,209,0,8
tempera_simulada,40,20,5,0,00,44,187,0,8
tempera_simulada,40,20,6,0,00,42,205,0,8
tempera_simulada,40,20,7,0,00,41,154,0,8
tempera_simulada,40,20,8,0,00,44,197,0,8
tempera_simulada,40,20,9,0,00,43,229,0,8
tempera_simulada,40,20,10,0,00,44,181,0,8
tempera_simulada,40,20,1,0,00,57,192,0,85
tempera_simulada,40,20,2,0,00,58,177,0,85
tempera_simulada,40,20,3,0,00,59,194,0,85
tempera_simulada,40,20,4,0,00,60,200,0,85
tempera_simulada,40,20,5,0,00,59,187,0,85
tempera_simulada,40,20,6,0,00,57,187,0,85
tempera_simulada,40,20,7,0,00,59,215,0,85
tempera_simulada,40,20,8,0,00,59,159,0,85
tempera_simulada,40,20,9,0,00,60,222,0,85
tempera_simulada,40,20,10,0,00,61,267,0,85
tempera_simulada,40,20,1,0,00,90,210,0,9
tempera_simulada,40,20,2,0,00,90,166,0,9
tempera_simulada,40,20,3,0,00,93,168,0,9
tempera_simulada,40,20,4,0,00,90,182,0,9
tempera_simulada,40,20,5,0,00,93,186,0,9
tempera_simulada,40,20,6,0,00,90,201,0,9
tempera_simulada,40,20,7,0,00,86,165,0,9
tempera_simulada,40,20,8,0,00,91,166,0,9
tempera_simulada,40,20,9,0,00,91,232,0,9
tempera_simulada,40,20,10,0,00,89,166,0,9
tempera_simulada,40,20,1,0,00,184,129,0,95
tempera_simulada,40,20,2,0,00,188,132,0,95
tempera_simulada,40,20,3,0,00,186,153,0,95
tempera_simulada,40,20,4,0,00,187,178,0,95
tempera_simulada,40,20,5,0,00,188,168,0,95
tempera_simulada,40,20,6,0,00,185,148,0,95
tempera_simulada,40,20,7,0,00,184,147,0,95
tempera_simulada,40,20,8,0,00,185,156,0,95
tempera_simulada,40,20,9,0,00,183,178,0,95
tempera_simulada,40,20,10,0,00,191,179,0,95
tempera_simulada,40,20,1,0,00,956,131,0,99
tempera_simulada,40,20,2,0,00,957,134,0,99
tempera_simulada,40,20,3,0,00,979,153,0,99
tempera_simulada,40,20,4,0,00,959,143,0,99
tempera_simulada,40,20,5,0,00,956,124,0,99
tempera_simulada,40,20,6,0,00,936,107,0,99
tempera_simulada,40,20,7,0,00,954,147,0,99
tempera_simulada,40,20,8,0,00,950,135,0,99
tempera_simulada,40,20,9,0,00,951,139,0,99
tempera_simulada,40,20,10,0,00,958,128,0,99
tempera_simulada,75,50,1,0,00,43,283,0,8
tempera_simulada,75,50,2,0,00,43,205,0,8
tempera_simulada,75,50,3,0,00,44,214,0,8
tempera_simulada,75,50,4,0,00,43,263,0,8
tempera_simulada,75,50,5,0,00,42,205,0,8
tempera_simulada,75,50,6,0,00,44,274,0,8
tempera_simulada,75,50,7,0,00,42,229,0,8
tempera_simulada,75,50,8,0,00,43,227,0,8
tempera_simulada,75,50,9,0,00,43,193,0,8
tempera_simulada,75,50,10,0,00,43,282,0,8
tempera_simulada,75,50,1,0,00,59,236,0,85
tempera_simulada,75,50,2,0,00,58,189,0,85
tempera_simulada,75,50,3,0,00,61,238,0,85
tempera_simulada,75,50,4,0,00,57,185,0,85
tempera_simulada,75,50,5,0,00,57,202,0,85
tempera_simulada,75,50,6,0,00,60,201,0,85
tempera_simulada,75,50,7,0,00,59,196,0,85
tempera_simulada,75,50,8,0,00,59,212,0,85
tempera_simulada,75,50,9,0,00,60,192,0,85
tempera_simulada,75,50,10,0,00,59,201,0,85
tempera_simulada,75,50,1,0,00,91,192,0,9
tempera_simulada,75,50,2,0,00,92,203,0,9
tempera_simulada,75,50,3,0,00,98,213,0,9
tempera_simulada,75,50,4,0,00,91,240,0,9
tempera_simulada,75,50,5,0,00,90,179,0,9
tempera_simulada,75,50,6,0,00,92,152,0,9
tempera_simulada,75,50,7,0,00,92,174,0,9
tempera_simulada,75,50,8,0,00,91,173,0,9
tempera_simulada,75,50,9,0,00,91,220,0,9
tempera_simulada,75,50,10,0,00,90,211,0,9
tempera_simulada,75,50,1,0,00,187,196,0,95
tempera_simulada,75,50,2,0,00,184,167,0,95
tempera_simulada,75,50,3,0,00,195,176,0,95
tempera_simulada,75,50,4,0,00,186,178,0,95
tempera_simulada,75,50,5,0,00,185,225,0,95
tempera_simulada,75,50,6,0,00,184,188,0,95
tempera_simulada,75,50,7,0,00,186,163,0,95
tempera_simulada,75,50,8,0,00,185,162,0,95
tempera_simulada,75,50,9,0,00,188,206,0,95
tempera_simulada,75,50,10,0,00,186,192,0,95
tempera_simulada,75,50,1,0,00,981,157,0,99
tempera_simulada,75,50,2,0,00,949,152,0,99
tempera_simulada,75,50,3,0,00,975,140,0,99
tempera_simulada,75,50,4,0,00,942,165,0,99
tempera_simulada,75,50,5,0,00,927,126,0,99
tempera_simulada,75,50,6,0,00,906,120,0,99
tempera_simulada,75,50,7,0,00,930,139,0,99
tempera_simulada,75,50,8,0,00,940,132,0,99
tempera_simulada,75,50,9,0,00,962,149,0,99
tempera_simulada,75,50,10,0,00,947,150,0,99
tempera_simulada,100,50,1,0,00,46,329,0,8
tempera_simulada,100,50,2,0,00,44,296,0,8
tempera_simulada,100,50,3,0,00,46,245,0,8
tempera_simulada,100,50,4,0,00,46,394,0,8
tempera_simulada,100,50,5,0,00,43,250,0,8
tempera_simulada,100,50,6,0,00,44,321,0,8
tempera_simulada,100,50,7,0,00,43,243,0,8
tempera_simulada,100,50,8,0,00,45,252,0,8
tempera_simulada,100,50,9,0,00,43,245,0,8
tempera_simulada,100,50,10,0,00,44,260,0,8
tempera_simulada,100,50,1,0,00,62,282,0,85
tempera_simulada,100,50,2,0,00,59,240,0,85
tempera_simulada,100,50,3,0,00,62,292,0,85
tempera_simulada,100,50,4,0,00,63,240,0,85
tempera_simulada,100,50,5,0,00,59,271,0,85
tempera_simulada,100,50,6,0,00,60,281,0,85
tempera_simulada,100,50,7,0,00,59,259,0,85
tempera_simulada,100,50,8,0,00,59,259,0,85
tempera_simulada,100,50,9,0,00,60,292,0,85
tempera_simulada,100,50,10,0,00,59,249,0,85
tempera_simulada,100,50,1,0,00,95,224,0,9
tempera_simulada,100,50,2,0,00,93,252,0,9
tempera_simulada,100,50,3,0,00,95,248,0,9
tempera_simulada,100,50,4,0,00,94,268,0,9
tempera_simulada,100,50,5,0,00,89,187,0,9
tempera_simulada,100,50,6,0,00,92,226,0,9
tempera_simulada,100,50,7,0,00,90,212,0,9
tempera_simulada,100,50,8,0,00,93,230,0,9
tempera_simulada,100,50,9,0,00,92,267,0,9
tempera_simulada,100,50,10,0,00,91,254,0,9
tempera_simulada,100,50,1,0,00,191,212,0,95
tempera_simulada,100,50,2,0,00,190,230,0,95
tempera_simulada,100,50,3,0,00,193,259,0,95
tempera_simulada,100,50,4,0,00,195,227,0,95
tempera_simulada,100,50,5,0,00,186,224,0,95
tempera_simulada,100,50,6,0,00,193,213,0,95
tempera_simulada,100,50,7,0,00,192,230,0,95
tempera_simulada,100,50,8,0,00,188,195,0,95
tempera_simulada,100,50,9,0,00,193,252,0,95
tempera_simulada,100,50,10,0,00,190,236,0,95
tempera_simulada,100,50,1,0,00,969,181,0,99
tempera_simulada,100,50,2,0,00,951,150,0,99
tempera_simulada,100,50,3,0,00,1036,186,0,99
tempera_simulada,100,50,4,0,00,975,153,0,99
tempera_simulada,100,50,5,0,00,953,189,0,99
tempera_simulada,100,50,6,0,00,967,193,0,99
tempera_simulada,100,50,7,0,00,952,174,0,99
tempera_simulada,100,50,8,0,00,958,185,0,99
tempera_simulada,100,50,9,0,00,991,171,0,99
tempera_simulada,100,50,10,0,00,963,181,0,99
